Data_Point,Date_Time,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),dV/dt(V/s),Internal_Resistance(Ohm),dQ/dV(Ah/V),dV/dQ(V/Ah),MetaCode_MV_UD1,MetaCode_MV_UD2,MetaCode_MV_UD3,MetaCode_MV_UD4,MetaCode_MV_UD5,MetaCode_MV_UD6,MetaCode_MV_UD7,MetaCode_MV_UD8,MetaCode_MV_UD9,MetaCode_MV_UD10,MetaCode_MV_UD11,MetaCode_MV_UD12,MetaCode_MV_UD13,MetaCode_MV_UD14,MetaCode_MV_UD15,MetaCode_MV_UD16,Aux_Temperature_1(C),Aux_dT/dt_1(C)
6955,2022/07/30 13:50:33,92225.0262,2310.0011,1,28,0,0,0,0,1.911736,3.846212,7.352941944032,5.382214,0.08401304,21.05893,0.2770528,,0.0000335066215484403,,,,,,,,,,,,,,,,,,,,24.51564,-0.0174135
6956,2022/07/30 13:50:43,92235.026,2320.0009,1,28,0,0,0,0,1.911972,3.846732,7.354843875504,5.387522,0.08401304,21.07935,0.2770528,,,,,,,,,,,,,,,,,,,,,,24.62353,-0.008904338
6957,2022/07/30 13:50:53,92245.0256,2330.0005,1,28,0,0,0,0,1.911194,3.846911,7.352193221734,5.392831,0.08401304,21.09977,0.2770528,,0.0000323999993270263,,,,,,,,,,,,,,,,,,,,24.56132,0.001188517
6958,2022/07/30 13:51:03,92255.0257,2340.0006,1,28,0,0,0,0,1.911247,3.84702,7.35260543394,5.39814,0.08401304,21.12019,0.2770528,,0.0000171488591149682,,,,,,,,,,,,,,,,,,,,24.55354,0.0204885
6959,2022/07/30 13:51:13,92265.0266,2350.0015,1,28,0,0,0,0,1.911392,3.84745,7.3539851504,5.403449,0.08401304,21.14062,0.2770528,,0.0000163573695317609,,,,,,,,,,,,,,,,,,,,24.56298,-0.01178145
6960,2022/07/30 13:51:23,92275.0259,2360.0008,1,28,0,0,0,0,1.911659,3.847614,7.355325931626,5.408759,0.08401304,21.16104,0.2770528,,0.0000161209791258443,,,,,,,,,,,,,,,,,,,,24.65243,0.01989841
6961,2022/07/30 13:51:33,92285.026,2370.0009,1,28,0,0,0,0,1.911461,3.848044,7.355386032284,5.414066,0.08401304,21.18147,0.2770528,,,,21.2024803161621,,,,,,,,,,,,,,,,,,24.67001,0.0007146597
6962,2022/07/30 13:51:43,92295.0261,2380.001,1,28,0,0,0,0,1.91143,3.848003,7.35518837429,5.419374,0.08401304,21.20189,0.2770528,,-0.0000105903200164903,,,,,,,,,,,,,,,,,,,,24.58561,-0.01158297
6963,2022/07/30 13:51:53,92305.0256,2390.0005,1,28,0,0,0,0,1.911209,3.848457,7.355205654513,5.424682,0.08401304,21.22232,0.2770528,,0.000000237061399843697,,,0,,,,,,,,,,,,,,,,,24.60929,0.0009828806
6964,2022/07/30 13:52:03,92315.0255,2400.0004,1,28,0,0,0,0,1.911629,3.848635,7.357162276415,5.429991,0.08401304,21.24275,0.2770528,,0.0000412483386753593,,,0.0514488704502583,,,,,,,,,,,,,,,,,24.57073,-0.01002014
6965,2022/07/30 13:52:13,92325.0265,2410.0014,1,28,0,0,0,0,1.911446,3.84902,7.35719388292,5.435303,0.08401304,21.26319,0.2770528,,0.000016042749848566,,,,,,,,,,,,,,,,,,,,24.62436,0.01257718
6966,2022/07/30 13:52:23,92335.0258,2420.0007,1,28,0,0,0,0,1.911812,3.849067,7.358692479404,5.440611,0.08401304,21.28363,0.2770528,,0.0000243393096752698,,,,,,,,,,,,,,,,,,,,24.64427,0.01657188
6967,2022/07/30 13:52:33,92345.0252,2430.0001,1,28,0,0,0,0,1.911446,3.849622,7.358344573412,5.445919,0.08401304,21.30406,0.2770528,,,,,,,,,,,,,,,,,,,,,,24.58813,0.01362443
6968,2022/07/30 13:52:43,92355.0262,2440.0011,1,28,0,0,0,0,1.911682,3.849607,7.359224408974,5.45123,0.08401304,21.3245,0.2770528,,0.0000605296809226274,,,,,,,,,,,,,,,,,,,,24.63546,0.01060188
6969,2022/07/30 13:52:53,92365.0263,2450.0012,1,28,0,0,0,0,1.911697,3.850017,7.360065948849,5.456538,0.08401304,21.34494,0.2770528,,0.0000254866408795351,,,,,,,,,,,,,,,,,,,,24.63377,0.01158237
6970,2022/07/30 13:53:03,92375.0263,2460.0012,1,28,0,0,0,0,1.911858,3.850244,7.361119793352,5.461846,0.08401304,21.36538,0.2770528,,0.0000165169203683035,,,,,,,,,,,,,,,,,,,,24.62917,0.005828142
6971,2022/07/30 13:53:13,92385.0263,2470.0012,1,28,0,0,0,0,1.91114,3.850601,7.35903759514,5.467155,0.08401304,21.38582,0.2770528,,0.00000647962497168919,,,,,,,,,,,,,,,,,,,,24.58332,-0.006213188
6972,2022/07/30 13:53:23,92395.0264,2480.0013,1,28,0,0,0,0,1.91143,3.8507,7.360343501,5.472466,0.08401304,21.40627,0.2770528,,0.0000338619502144866,,,,,,,,,,,,,,,,,,,,24.61347,0.02416074
6973,2022/07/30 13:53:33,92405.0268,2490.0017,1,28,0,0,0,0,1.911446,3.851056,7.361085586976,5.477775,0.08401304,21.42671,0.2770528,,,,0,,,,,,,,,,,,,,,,,,24.64006,0.005890131
6974,2022/07/30 13:53:43,92415.0266,2500.0015,1,28,0,0,0,0,1.911522,3.85146,7.36215052212,5.483084,0.08401304,21.44716,0.2770528,,0.0000528278105775826,,,,,,,,,,,,,,,,,,,,24.64006,0.01550734
6975,2022/07/30 13:53:53,92425.0267,2510.0016,1,28,0,0,0,0,1.911911,3.851754,7.364210841894,5.48839,0.08401304,21.4676,0.2770528,,0.0000554714497411624,,,,,,,,,,,,,,,,,,,,24.6032,0.008636117
6976,2022/07/30 13:54:03,92435.0263,2520.0012,1,28,0,0,0,0,1.911667,3.852037,7.363812015679,5.493699,0.08401304,21.48804,0.2770528,,0.0000195201591850491,,,0,,,,,,,,,,,,,,,,,24.62605,0.02316952
6977,2022/07/30 13:54:13,92445.0262,2530.0011,1,28,0,0,0,0,1.911644,3.852198,7.364031193512,5.499007,0.08401304,21.50849,0.2770528,,0.0000278544794127811,,,,,,,,,,,,,,,,,,,,24.64404,0.005621314
6978,2022/07/30 13:54:23,92455.0263,2540.0012,1,28,0,0,0,0,1.911278,3.852803,7.363777612234,5.504317,0.08401304,21.52895,0.2770528,,0.0000427906488766894,,,,,,,,,,,,,,,,,,,,24.68425,0.0204128
6979,2022/07/30 13:54:33,92465.0264,2550.0013,1,28,0,0,0,0,1.911537,3.852835,7.364836657395,5.509625,0.08401304,21.5494,0.2770528,,,,19.3104591369629,,,,,,,,,,,,,,,,,,24.60929,0.01151145
6980,2022/07/30 13:54:43,92475.0257,2560.0006,1,28,0,0,0,0,1.911621,3.853418,7.366274770578,5.514936,0.08401304,21.56986,0.2770528,,0.0000444914694526233,,,,,,,,,,,,,,,,,,,,24.65997,0.01309335
6981,2022/07/30 13:54:53,92485.0258,2570.0007,1,28,0,0,0,0,1.911842,3.853481,7.367246822002,5.520246,0.08401304,21.59032,0.2770528,,0.0000177815200004261,,,,,,,,,,,,,,,,,,,,24.66375,0.01598358
6982,2022/07/30 13:55:03,92495.0259,2580.0008,1,28,0,0,0,0,1.911827,3.853952,7.368089490304,5.525555,0.08401304,21.61078,0.2770528,,0.0000175024506461341,,,,,,,,,,,,,,,,,,,,24.63944,0.009348989
6983,2022/07/30 13:55:13,92505.0252,2590.0001,1,28,0,0,0,0,1.911827,3.854216,7.368594212632,5.530863,0.08401304,21.63124,0.2770528,,0.0000573764700675383,,,,,,,,,,,,,,,,,,,,24.64633,0.01373768
6984,2022/07/30 13:55:23,92515.0261,2600.001,1,28,0,0,0,0,1.911911,3.854474,7.369411239814,5.536174,0.08401304,21.65171,0.2770528,,0.0000586327005294152,,,,,,,,,,,,,,,,,,,,24.64341,0.007988214
6985,2022/07/30 13:55:33,92525.0272,2610.0021,1,28,0,0,0,0,1.911934,3.854582,7.369706381588,5.541482,0.08401304,21.67217,0.2770528,,,,,,,,,,,,,,,,,,,,,,24.63778,0.01871645
6986,2022/07/30 13:55:43,92535.0256,2620.0005,1,28,0,0,0,0,1.912025,3.855003,7.370862111075,5.546792,0.08401304,21.69264,0.2770528,,0.0000110243599920068,,,,,,,,,,,,,,,,,,,,24.64888,0.01158535
6987,2022/07/30 13:55:53,92545.0259,2630.0008,1,28,0,0,0,0,1.911522,3.85561,7.37008333842,5.552101,0.08401304,21.71311,0.2770528,,0.0000227575201279251,,,,,,,,,,,,,,,,,,,,24.64864,-0.01597345
6988,2022/07/30 13:56:03,92555.0252,2640.0001,1,28,0,0,0,0,1.911766,3.855692,7.371180872072,5.55741,0.08401304,21.73358,0.2770528,,0.0000437400012742728,,,0,,,,,,,,,,,,,,,,,24.67631,0.0206095
6989,2022/07/30 13:56:13,92565.0251,2650,1,28,0,0,0,0,1.912186,3.85629,7.37394374994,5.562718,0.08401304,21.75405,0.2770528,,0.0000425948601332493,,,,,,,,,,,,,,,,,,,,24.66855,-0.005104542
6990,2022/07/30 13:56:23,92575.0261,2660.001,1,28,0,0,0,0,1.911232,3.856486,7.370639450752,5.568028,0.08401304,21.77453,0.2770528,,0.00000920618913369253,,,,,,,,,,,,,,,,,,,,24.68972,-0.0090307
6991,2022/07/30 13:56:33,92585.0261,2670.001,1,28,0,0,0,0,1.911667,3.857114,7.373517549038,5.573336,0.08401304,21.795,0.2770528,,,,,,,,,,,,,,,,,,,,,,24.66521,0.006415844
6992,2022/07/30 13:56:43,92595.0256,2680.0005,1,28,0,0,0,0,1.911774,3.857096,7.373895848304,5.578644,0.08401304,21.81547,0.2770528,,0.0000162801006808877,,0,,,,,,,,,,,,,,,,,,24.67402,-0.002224445
6993,2022/07/30 13:56:53,92605.0254,2690.0003,1,28,0,0,0,0,1.911575,3.857589,7.374070692675,5.583953,0.08401304,21.83595,0.2770528,,0.0000510468016727827,,,,,,,,,,,,,,,,,,,,24.62917,-0.01944005
6994,2022/07/30 13:57:03,92615.0263,2700.0012,1,28,0,0,0,0,1.911644,3.857789,7.374719195116,5.589261,0.08401304,21.85642,0.2770528,,0.0000537001906195655,,15.8170003890991,,,,,,,,,,,,,,,,,,24.66226,0.01603961
6995,2022/07/30 13:57:13,92625.0268,2710.0017,1,28,0,0,0,0,1.911316,3.858405,7.37463121098,5.594571,0.08401304,21.87691,0.2770528,,0.0000429892716056202,,,,,,,,,,,,,,,,,,,,24.65663,-0.008434653
6996,2022/07/30 13:57:23,92635.0267,2720.0016,1,28,0,0,0,0,1.91188,3.858735,7.3774382718,5.599879,0.08401304,21.89739,0.2770528,,,,,0.058703001588583,,,,,,,,,,,,,,,,,24.71589,-0.004906058
6997,2022/07/30 13:57:33,92645.0261,2730.001,1,28,0,0,0,0,1.911552,3.85912,7.37690855424,5.605187,0.08401304,21.91788,0.2770528,,0.0000154877507156925,,,,,,,,,,,,,,,,,,,,24.73622,0.01447201
6998,2022/07/30 13:57:43,92655.0261,2740.001,1,28,0,0,0,0,1.911682,3.859295,7.37774478419,5.610497,0.08401304,21.93836,0.2770528,,0.0000355238189513329,,,,,,,,,,,,,,,,,,,,24.75129,0.01499593
6999,2022/07/30 13:57:53,92665.0263,2750.0012,1,28,0,0,0,0,1.911552,3.859778,7.378166355456,5.615806,0.08401304,21.95886,0.2770528,,0.0000554346988792531,,,,,,,,,,,,,,,,,,,,24.68217,-0.02094865
7000,2022/07/30 13:58:03,92675.0262,2760.0011,1,28,0,0,0,0,1.912102,3.860096,7.380897281792,5.621114,0.08401304,21.97935,0.2770528,,0.000054843389079906,,,,,,,,,,,,,,,,,,,,24.7649,0.005639791
7001,2022/07/30 13:58:13,92685.0264,2770.0013,1,28,0,0,0,0,1.911949,3.860467,7.381016020183,5.626421,0.08401304,21.99983,0.2770528,,0.0000380894416593947,,,,,,,,,,,,,,,,,,,,24.69389,-0.001511574
7002,2022/07/30 13:58:23,92695.0267,2780.0016,1,28,0,0,0,0,1.911606,3.861053,7.380812081118,5.631731,0.08401304,22.02033,0.2770528,,,,,,,,,,,,,,,,,,,,,,24.7027,-0.01943767
7003,2022/07/30 13:58:33,92705.0265,2790.0014,1,28,0,0,0,0,1.911789,3.861385,7.382153367765,5.637038,0.08401304,22.04082,0.2770528,,0.000041327020880999,,,,,,,,,,,,,,,,,,,,24.75002,0.01374543
7004,2022/07/30 13:58:43,92715.0261,2800.001,1,28,0,0,0,0,1.911682,3.86179,7.38251443078,5.642347,0.08401304,22.06133,0.2770528,,0.0000566247290407773,,,,,,,,,,,,,,,,,,,,24.72615,0.01616657
7005,2022/07/30 13:58:53,92725.0253,2810.0002,1,28,0,0,0,0,1.912209,3.862104,7.385150027736,5.647655,0.08401304,22.08183,0.2770528,,0.000066936991061084,,,,,,,,,,,,,,,,,,,,24.74122,-0.009883046
7006,2022/07/30 13:59:03,92735.0255,2820.0004,1,28,0,0,0,0,1.911736,3.862617,7.384303973112,5.652963,0.08401304,22.10233,0.2770528,,0.0000306199217448011,,0,,,,,,,,,,,,,,,,,,24.6767,-0.01322746
7007,2022/07/30 13:59:13,92745.0263,2830.0012,1,28,0,0,0,0,1.911774,3.862894,7.384980313956,5.658273,0.08401304,22.12284,0.2770528,,0.0000169507293321658,,13.6819496154785,,,,,,,,,,,,,,,,,,24.71128,0.002940297
7008,2022/07/30 13:59:23,92755.0263,2840.0012,1,28,0,0,0,0,1.911552,3.863434,7.385154989568,5.663583,0.08401304,22.14335,0.2770528,,,,,0,,,,,,,,,,,,,,,,,24.73012,0.01276076
7009,2022/07/30 13:59:33,92765.0264,2850.0013,1,28,0,0,0,0,1.911667,3.86389,7.38647100463,5.66889,0.08401304,22.16386,0.2770528,,0.0000784362564445473,,,,,,,,,,,,,,,,,,,,24.76007,0.01348615
7010,2022/07/30 13:59:43,92775.0251,2860,1,28,0,0,0,0,1.91143,3.86426,7.3862624918,5.674199,0.08401304,22.18437,0.2770528,,0.0000661006197333336,,,,,,,,,,,,,,,,,,,,24.80113,0.03082037
7011,2022/07/30 13:59:53,92785.0253,2870.0002,1,28,0,0,0,0,1.912003,3.86465,7.38922239395,5.679509,0.08401304,22.20489,0.2770528,,0.0000425511098001152,,,,,,,,,,,,,,,,,,,,24.80888,0.0291878
7012,2022/07/30 14:00:03,92795.0252,2880.0001,1,28,0,0,0,0,1.91201,3.865162,7.39022839562,5.684817,0.08401304,22.2254,0.2770528,,0.0000226024803851033,,,,,,,,,,,,,,,,,,,,24.76258,0.0009822845
7013,2022/07/30 14:00:13,92805.0261,2890.001,1,28,0,0,0,0,1.911789,3.865523,7.390064350647,5.690125,0.08401304,22.24592,0.2770528,,0.0000556731502001639,,,,,,,,,,,,,,,,,,,,24.76407,-0.00693202
7014,2022/07/30 14:00:23,92815.0263,2900.0012,1,28,0,0,0,0,1.911697,3.865823,7.390282231631,5.695434,0.08401304,22.26644,0.2770528,,,,,,,,,,,,,,,,,,,,,,24.79169,-0.01453102
7015,2022/07/30 14:00:33,92825.0266,2910.0015,1,28,0,0,0,0,1.911537,3.866539,7.391032360443,5.700744,0.08401304,22.28697,0.2770528,,0.0000597379912505858,,,,,,,,,,,,,,,,,,,,24.7963,-0.02015114
7016,2022/07/30 14:00:43,92835.0264,2920.0013,1,28,0,0,0,0,1.911827,3.866745,7.392547493115,5.706052,0.08401304,22.3075,0.2770528,,0.0000209033405553782,,,,,,,,,,,,,,,,,,,,24.79086,-0.008442998
7017,2022/07/30 14:00:53,92845.0266,2930.0015,1,28,0,0,0,0,1.911972,3.867442,7.394440815624,5.71136,0.08401304,22.32802,0.2770528,,0.00000102725800843473,,,,,,,,,,,,,,,,,,,,24.77516,-0.004709363
7018,2022/07/30 14:01:03,92855.0253,2940.0002,1,28,0,0,0,0,1.911774,3.867677,7.394124328998,5.716668,0.08401304,22.34855,0.2770528,,0.0000602986110607162,,,,,,,,,,,,,,,,,,,,24.81053,-0.005165339
7019,2022/07/30 14:01:13,92865.0251,2950,1,28,0,0,0,0,1.91201,3.868337,7.39629902737,5.721976,0.08401304,22.36908,0.2770528,,0.0000601010397076607,,12.3514003753662,,,,,,,,,,,,,,,,,,24.76804,-0.01203656
7020,2022/07/30 14:01:23,92875.0254,2960.0003,1,28,0,0,0,0,1.911827,3.86867,7.39622776009,5.727284,0.08401304,22.38962,0.2770528,,,,,0.0778576731681824,,,,,,,,,,,,,,,,,24.7848,-0.002152324
7021,2022/07/30 14:01:33,92885.0253,2970.0002,1,28,0,0,0,0,1.911232,3.869208,7.394954144256,5.732593,0.08401304,22.41016,0.2770528,,0.0000310945506498683,,,,,,,,,,,,,,,,,,,,24.78083,-0.0002592802
7022,2022/07/30 14:01:43,92895.0255,2980.0004,1,28,0,0,0,0,1.911766,3.8694,7.3973873604,5.737904,0.08401304,22.4307,0.2770528,,0.0000244167204073165,,,,,,,,,,,,,,,,,,,,24.78794,0.004199743
7023,2022/07/30 14:01:53,92905.0259,2990.0008,1,28,0,0,0,0,1.911667,3.870008,7.398166583336,5.743211,0.08401304,22.45124,0.2770528,,0.0000495487111038528,,,,,,,,,,,,,,,,,,,,24.77914,-0.01086593
7024,2022/07/30 14:02:03,92915.0267,3000.0016,1,28,0,0,0,0,1.911629,3.870604,7.399158853916,5.748521,0.08401304,22.4718,0.2770528,,0.0000733723281882703,,,,,,,,,,,,,,,,,,,,24.76595,-0.006542206
7025,2022/07/30 14:02:13,92925.0251,3010,1,28,0,0,0,0,1.912003,3.871217,7.401778517651,5.753829,0.08401304,22.49234,0.2770528,,0.0000461111194454134,,,,,,,,,,,,,,,,,,,,24.83043,0.01949728
7026,2022/07/30 14:02:23,92935.0259,3020.0008,1,28,0,0,0,0,1.91188,3.871392,7.40163693696,5.759138,0.08401304,22.51289,0.2770528,,,,,,,,,,,,,,,,,,,,,,24.79904,-0.003860593
7027,2022/07/30 14:02:33,92945.0262,3030.0011,1,28,0,0,0,0,1.911499,3.872006,7.401335596994,5.764446,0.08401304,22.53345,0.2770528,,0.0000221661593968747,,,,,,,,,,,,,,,,,,,,24.79421,-0.01975656
7028,2022/07/30 14:02:43,92955.0261,3040.001,1,28,0,0,0,0,1.911575,3.872395,7.402373472125,5.769755,0.08401304,22.554,0.2770528,,0.000056743279856164,,,,,,,,,,,,,,,,,,,,24.81076,0.01996279
7029,2022/07/30 14:02:53,92965.0254,3050.0003,1,28,0,0,0,0,1.911575,3.872826,7.40319736095,5.775064,0.08401304,22.57456,0.2770528,,0.0000432654996984638,,10.9076204299927,,,,,,,,,,,,,,,,,,24.81053,-0.01112401
7030,2022/07/30 14:03:03,92975.0264,3060.0013,1,28,0,0,0,0,1.911339,3.873601,7.403764661739,5.780373,0.08401304,22.59513,0.2770528,,0.0000520371286256704,,,,,,,,,,,,,,,,,,,,24.77619,0.00615716
7031,2022/07/30 14:03:13,92985.0266,3070.0015,1,28,0,0,0,0,1.911842,3.873855,7.40619869091,5.785682,0.08401304,22.61569,0.2770528,,,,,,,,,,,,,,,,,,,,,,24.76195,-0.003736019
7032,2022/07/30 14:03:23,92995.0266,3080.0015,1,28,0,0,0,0,1.911957,3.874605,7.408078151985,5.790991,0.08401304,22.63626,0.2770528,,0.000022520460333908,,,0,,,,,,,,,,,,,,,,,24.7697,-0.00249505
7033,2022/07/30 14:03:33,93005.0252,3090.0001,1,28,0,0,0,0,1.91143,3.874951,7.40669758993,5.796299,0.08401304,22.65683,0.2770528,,0.0000498681110912003,,,,,,,,,,,,,,,,,,,,24.81683,0.01649439
7034,2022/07/30 14:03:43,93015.0262,3100.0011,1,28,0,0,0,0,1.911766,3.87569,7.40941236854,5.801608,0.08401304,22.6774,0.2770528,,0.0000783170689828694,,,,,,,,,,,,,,,,,,,,24.82103,0.009366274
7035,2022/07/30 14:03:53,93025.0253,3110.0002,1,28,0,0,0,0,1.911842,3.87607,7.41043342094,5.806916,0.08401304,22.69797,0.2770528,,0.0000658235076116398,,,,,,,,,,,,,,,,,,,,24.83755,0.01721144
7036,2022/07/30 14:04:03,93035.0255,3120.0004,1,28,0,0,0,0,1.911842,3.876796,7.411821418232,5.812225,0.08401304,22.71855,0.2770528,,0.0000411686414736323,,,,,,,,,,,,,,,,,,,,24.84699,0.00615716
7037,2022/07/30 14:04:13,93045.0257,3130.0006,1,28,0,0,0,0,1.911461,3.876967,7.410671218787,5.817534,0.08401304,22.73913,0.2770528,,,,,,,,,,,,,,,,,,,,,,24.861,0.01694143
7038,2022/07/30 14:04:23,93055.0264,3140.0013,1,28,0,0,0,0,1.911339,3.877805,7.411799930895,5.822842,0.08401304,22.75971,0.2770528,,0.0000367490902135614,,,,,,,,,,,,,,,,,,,,24.7896,-0.00320673
7039,2022/07/30 14:04:33,93065.0259,3150.0008,1,28,0,0,0,0,1.911621,3.878113,7.413482251173,5.828151,0.08401304,22.7803,0.2770528,,0.000072899398219306,,10.4323797225952,,,,,,,,,,,,,,,,,,24.78582,-0.009095073
7040,2022/07/30 14:04:43,93075.0252,3160.0001,1,28,0,0,0,0,1.912003,3.878985,7.416630956955,5.833458,0.08401304,22.80089,0.2770528,,0.0000879126382642426,,,0.094574436545372,,,,,,,,,,,,,,,,,24.82563,-0.005950332
7041,2022/07/30 14:04:53,93085.0252,3170.0001,1,28,0,0,0,0,1.911476,3.879294,7.415177377944,5.838768,0.08401304,22.82148,0.2770528,,0.00004567950963974,,,,,,,,,,,,,,,,,,,,24.85325,0.009811521
7042,2022/07/30 14:05:03,93095.0254,3180.0003,1,28,0,0,0,0,1.911858,3.879979,7.417968890982,5.844077,0.08401304,22.84208,0.2770528,,0.0000432234810432419,,,,,,,,,,,,,,,,,,,,24.83066,-0.004449487
7043,2022/07/30 14:05:13,93105.0264,3190.0013,1,28,0,0,0,0,1.911461,3.880388,7.417210326868,5.849385,0.08401304,22.86267,0.2770528,,,,,,,,,,,,,,,,,,,,,,24.87775,0.009354353
7044,2022/07/30 14:05:23,93115.0264,3200.0013,1,28,0,0,0,0,1.911629,3.881066,7.419158316514,5.854693,0.08401304,22.88328,0.2770528,,0.0000636146432952955,,,,,,,,,,,,,,,,,,,,24.83546,-0.009294152
7045,2022/07/30 14:05:33,93125.0256,3210.0005,1,28,0,0,0,0,1.911629,3.881552,7.420087368208,5.860003,0.08401304,22.90388,0.2770528,,0.0000680439625284635,,,,,,,,,,,,,,,,,,,,24.89745,0.01649261
7046,2022/07/30 14:05:43,93135.0266,3220.0015,1,28,0,0,0,0,1.911446,3.882152,7.420523911792,5.865311,0.08401304,22.92449,0.2770528,,0.0000535736617166549,,,,,,,,,,,,,,,,,,,,24.85493,-0.00228703
7047,2022/07/30 14:05:53,93145.0259,3230.0008,1,28,0,0,0,0,1.911659,3.882859,7.422702353081,5.870618,0.08401304,22.9451,0.2770528,,0.0000450081206508912,,,,,,,,,,,,,,,,,,,,24.91502,0.01871645
7048,2022/07/30 14:06:03,93155.0254,3240.0003,1,28,0,0,0,0,1.912148,3.883175,7.4252053099,5.875926,0.08401304,22.9657,0.2770528,,0.0000857164268381894,,9.30693054199219,,,,,,,,,,,,,,,,,,24.86749,0.007843971
7049,2022/07/30 14:06:13,93165.0254,3250.0003,1,28,0,0,0,0,1.911446,3.884039,7.424130810394,5.881233,0.08401304,22.98631,0.2770528,,,,,,,,,,,,,,,,,,,,,,24.8564,-0.0047791
7050,2022/07/30 14:06:23,93175.0262,3260.0011,1,28,0,0,0,0,1.911316,3.884356,7.424231772496,5.886543,0.08401304,23.00694,0.2770528,,0.0000481222705275286,,,,,,,,,,,,,,,,,,,,24.94873,0.008639097
7051,2022/07/30 14:06:33,93185.0255,3270.0004,1,28,0,0,0,0,1.911629,3.885077,7.426825860433,5.891851,0.08401304,23.02756,0.2770528,,0.0000738482995075174,,,,,,,,,,,,,,,,,,,,24.84384,-0.002027154
7052,2022/07/30 14:06:43,93195.0258,3280.0007,1,28,0,0,0,0,1.911713,3.885585,7.428123357105,5.89716,0.08401304,23.04819,0.2770528,,0.0000381292702513747,,,0,,,,,,,,,,,,,,,,,24.87,0.0002598763
7053,2022/07/30 14:06:53,93205.0267,3290.0016,1,28,0,0,0,0,1.91143,3.886345,7.42847642335,5.902471,0.08401304,23.06882,0.2770528,,0.0000459526891063433,,,,,,,,,,,,,,,,,,,,24.92967,0.007853508
7054,2022/07/30 14:07:03,93215.0269,3300.0018,1,28,0,0,0,0,1.911804,3.886584,7.430386837536,5.907779,0.08401304,23.08945,0.2770528,,0.0000595093188167084,,,,,,,,,,,,,,,,,,,,24.90854,0.01766324
7055,2022/07/30 14:07:13,93225.0251,3310,1,28,0,0,0,0,1.911804,3.887623,7.432373201892,5.913086,0.08401304,23.11008,0.2770528,,,,,,,,,,,,,,,,,,,,,,24.87,0.001438856
7056,2022/07/30 14:07:23,93235.0261,3320.001,1,28,0,0,0,0,1.911552,3.888037,7.432184903424,5.918396,0.08401304,23.13073,0.2770528,,0.0000584336994506884,,8.96904754638672,,,,,,,,,,,,,,,,,,24.89284,-0.007200837
7057,2022/07/30 14:07:33,93245.0262,3330.0011,1,28,0,0,0,0,1.912102,3.888728,7.435644586256,5.923706,0.08401304,23.15137,0.2770528,,0.0000729006133042276,,,0.10991819947958,,,,,,,,,,,,,,,,,24.86771,-0.01177728
7058,2022/07/30 14:07:43,93255.0255,3340.0004,1,28,0,0,0,0,1.911865,3.889323,7.435860517395,5.929014,0.08401304,23.17202,0.2770528,,0.0000396333598473575,,,,,,,,,,,,,,,,,,,,24.92027,0.01649261
7059,2022/07/30 14:07:53,93265.0265,3350.0014,1,28,0,0,0,0,1.911842,3.889832,7.436744190544,5.934324,0.08401304,23.19267,0.2770528,,0.0000729395178495906,,,,,,,,,,,,,,,,,,,,24.89262,0.01669049
7060,2022/07/30 14:08:03,93275.0267,3360.0016,1,28,0,0,0,0,1.912094,3.890639,7.439267488066,5.939633,0.08401304,23.21332,0.2770528,,0.0000539337015652563,,,,,,,,,,,,,,,,,,,,24.89847,-0.01917362
7061,2022/07/30 14:08:13,93285.0268,3370.0017,1,28,0,0,0,0,1.911476,3.891171,7.437879978396,5.944942,0.08401304,23.23398,0.2770528,,,,,,,,,,,,,,,,,,,,,,24.90622,0.007585287
7062,2022/07/30 14:08:23,93295.0252,3380.0001,1,28,0,0,0,0,1.912224,3.892009,7.442393018016,5.95025,0.08401304,23.25464,0.2770528,,0.0000524748102179728,,,,,,,,,,,,,,,,,,,,24.90937,-0.007655621
7063,2022/07/30 14:08:33,93305.026,3390.0009,1,28,0,0,0,0,1.911751,3.892397,7.441293857147,5.95556,0.08401304,23.2753,0.2770528,,0.0000461479503428563,,,,,,,,,,,,,,,,,,,,24.89304,-0.01694739
7064,2022/07/30 14:08:43,93315.0263,3400.0012,1,28,0,0,0,0,1.911804,3.893144,7.442928271776,5.960869,0.08401304,23.29597,0.2770528,,0.0000790573467384093,,8.23128509521484,,,,,,,,,,,,,,,,,,24.90308,0.00006079674
7065,2022/07/30 14:08:53,93325.0255,3410.0004,1,28,0,0,0,0,1.911774,3.893666,7.443809423484,5.966176,0.08401304,23.31663,0.2770528,,0.0000678864598739892,,,,,,,,,,,,,,,,,,,,24.97387,-0.006613731
7066,2022/07/30 14:09:03,93335.0264,3420.0013,1,28,0,0,0,0,1.91188,3.894575,7.445960051,5.971485,0.08401304,23.33731,0.2770528,,0.0000654722534818575,,,,,,,,,,,,,,,,,,,,24.85179,-0.03323197
7067,2022/07/30 14:09:13,93345.0252,3430.0001,1,28,0,0,0,0,1.911606,3.895069,7.445837270814,5.976794,0.08401304,23.35799,0.2770528,,,,,,,,,,,,,,,,,,,,,,24.88258,-0.003466606
